rank,name,elo,peak_elo,peak_date,fights,last_fight,elo_vs_peak
1003,Anying Wang,1497.98,1523.0,2014-03-01,2,2014-08-23,-25.02
1004,Kevin Jackson,1497.98,1543.98,1997-07-27,4,1998-03-13,-46.0
1005,War Machine,1497.98,1523.0,2007-12-08,2,2008-05-24,-25.02
1006,Benardo Sopaj,1497.95,1497.95,2025-01-18,2,2025-01-18,0.0
1007,Carlos Newton,1497.84,1541.97,2001-05-04,7,2004-01-31,-44.13
1008,Darren Uyenoyama,1497.83,1539.7,2012-10-05,4,2013-12-14,-41.87
1009,Steven Nguyen,1497.78,1497.78,2025-07-26,2,2025-07-26,0.0
1010,Viviane Pereira,1497.76,1541.75,2017-06-03,4,2018-06-23,-43.99
1011,Dustin Hazelett,1497.75,1570.54,2008-11-15,10,2010-12-11,-72.78
1012,Justin McCully,1497.64,1523.94,2007-04-05,4,2009-08-29,-26.3
1013,Nicco Montano,1497.61,1518.47,2017-12-01,2,2019-07-13,-20.85
1014,Alice Ardelean,1497.59,1497.59,2025-11-01,4,2025-11-01,0.0
1015,Sijara Eubanks,1497.54,1540.43,2020-09-12,10,2021-12-18,-42.88
1016,Cristian Quinonez,1497.45,1519.89,2022-09-03,4,2026-02-28,-22.43
1017,Sam Adkins,1497.43,1521.82,1996-07-12,4,1996-09-20,-24.39
1018,Paul Jones,1497.42,1523.0,1999-07-16,2,1999-09-24,-25.58
1019,Ian McCall,1497.41,1514.24,2014-07-19,6,2015-01-31,-16.83
1020,Jamal Pogues,1497.4,1521.28,2023-02-18,4,2025-02-01,-23.89
1021,Luke Barnatt,1497.37,1564.25,2014-03-08,6,2015-05-16,-66.87
1022,Denzel Freeman,1497.26,1520.0,2025-11-22,2,2026-01-24,-22.74
1023,Jimy Hettes,1497.26,1540.25,2013-10-26,6,2015-04-18,-42.99
1024,Antonio Rodrigo Nogueira,1497.13,1564.44,2011-08-27,11,2015-08-01,-67.31
1025,Kevin Ferguson,1497.06,1519.78,2009-12-05,2,2010-05-08,-22.72
1026,Dave Strasser,1497.06,1522.0,2003-04-25,2,2003-09-26,-24.94
1027,Nick Catone,1497.04,1523.0,2009-02-07,8,2014-02-01,-25.96
1028,Clayton Carpenter,1497.04,1539.8,2024-10-12,4,2025-10-11,-42.75
1029,Kyle Watson,1497.01,1520.0,2010-12-04,2,2011-04-30,-22.99
1030,Jarred Brooks,1496.97,1517.62,2017-07-29,4,2018-09-08,-20.65
1031,Matheus Camilo,1496.81,1496.81,2025-11-15,2,2025-11-15,0.0
1032,Phil Rowe,1496.79,1549.72,2022-12-03,9,2026-02-21,-52.93
1033,Chris Clements,1496.7,1516.67,2014-11-07,5,2015-04-25,-19.97
1034,Rory Singer,1496.66,1541.16,2006-10-10,4,2007-06-16,-44.5
1035,Josh Thomson,1496.65,1544.62,2004-01-31,7,2015-07-15,-47.96
1036,Jordan Rinaldi,1496.65,1513.6,2018-11-03,5,2019-03-16,-16.95
1037,Ken Stone,1496.61,1519.28,2012-06-22,4,2012-08-11,-22.67
1038,Erick Silva,1496.61,1565.71,2015-03-21,15,2017-12-16,-69.1
1039,Eddie Yagin,1496.58,1496.58,2012-04-21,2,2012-04-21,0.0
1040,Torrez Finney,1496.55,1517.33,2025-04-05,2,2026-01-31,-20.78
1041,Jesse Taylor,1496.52,1496.52,2017-07-07,2,2017-07-07,0.0
1042,Nad Narimani,1496.42,1542.15,2018-11-17,4,2020-07-18,-45.73
1043,David Dvorak,1496.4,1559.87,2021-05-22,6,2023-06-10,-63.46
1044,Cheyanne Vlismas,1496.34,1518.46,2021-12-04,4,2022-12-17,-22.12
1045,Gokhan Saki,1496.25,1520.47,2017-09-22,2,2018-07-07,-24.22
1046,Kiichi Kunimoto,1496.16,1541.2,2014-09-20,5,2017-06-10,-45.05
1047,Tai Tuivasa,1496.14,1616.56,2022-02-12,17,2026-01-31,-120.42
1048,Ramsey Nijem,1496.12,1544.47,2012-12-08,10,2015-07-25,-48.35
1049,Alibi Idiris,1495.95,1495.95,2026-02-21,2,2026-02-21,0.0
1050,Yancy Medeiros,1495.95,1585.44,2017-12-02,15,2021-06-26,-89.49
1051,Paul Craig,1495.89,1597.34,2022-03-19,21,2025-09-06,-101.45
1052,Danny Henry,1495.48,1541.24,2018-03-17,4,2020-07-11,-45.75
1053,Francisco Figueiredo,1495.47,1520.0,2021-01-20,4,2022-08-20,-24.53
1054,Fredy Serrano,1495.43,1544.09,2015-11-28,4,2016-12-17,-48.66
1055,Nate Marquardt,1495.32,1629.37,2009-08-29,25,2017-11-11,-134.05
1056,Nick Maximov,1495.24,1541.31,2022-02-05,4,2022-10-15,-46.07
1057,Impa Kasanganay,1495.18,1518.27,2020-08-29,4,2021-09-18,-23.09
1058,Tarec Saffiedine,1495.05,1534.46,2016-01-30,6,2017-06-17,-39.42
1059,Kendall Grove,1495.03,1560.89,2007-04-07,13,2011-05-28,-65.87
1060,Thiago Alves,1494.91,1653.25,2008-10-25,27,2019-12-07,-158.34
1061,Igor Araujo,1494.9,1541.28,2014-03-08,4,2015-07-15,-46.38
1062,Fabio Maldonado,1494.75,1534.62,2014-10-25,11,2015-11-07,-39.87
1063,Dongi Yang,1494.73,1506.22,2011-03-03,5,2015-11-28,-11.49
1064,Magomed Gadzhiyasulov,1494.7,1518.24,2024-06-22,2,2025-01-11,-23.54
1065,Ivan Jorge,1494.64,1517.5,2015-02-22,4,2015-07-18,-22.87
1066,Eddie Sanchez,1494.6,1542.29,2007-12-29,6,2008-12-10,-47.69
1067,Cat Zingano,1494.44,1545.8,2014-09-27,7,2018-12-29,-51.36
1068,Noad Lahat,1494.36,1517.21,2015-06-20,4,2016-02-06,-22.85
1069,Joe Ellenberger,1494.33,1519.0,2014-06-28,2,2014-12-13,-24.67
1070,Luke Jumeau,1494.27,1518.15,2018-02-10,4,2019-10-05,-23.88
1071,Luigi Fioravanti,1494.04,1528.31,2006-12-13,9,2009-02-07,-34.27
1072,Valerie Letourneau,1494.04,1556.89,2015-08-23,6,2016-12-10,-62.85
1073,Pingyuan Liu,1493.92,1536.33,2018-11-24,4,2019-12-21,-42.4
1074,Tsuyoshi Kohsaka,1493.88,1542.58,1998-10-16,6,2002-05-10,-48.7
1075,Francimar Barroso,1493.87,1541.25,2016-01-17,9,2018-01-20,-47.38
1076,Blagoy Ivanov,1493.86,1535.33,2019-06-08,8,2023-07-01,-41.47
1077,Natan Levy,1493.75,1515.71,2022-12-03,4,2024-03-16,-21.96
1078,Tony Fryklund,1493.4,1523.77,2002-06-22,4,2004-10-22,-30.37
1079,Pablo Garza,1493.29,1543.98,2011-04-30,6,2013-04-06,-50.68
1080,Zhang Lipeng,1493.28,1537.54,2014-08-23,4,2015-05-16,-44.26
1081,Alan Patrick,1493.03,1577.1,2018-02-03,10,2022-05-14,-84.07
1082,Shamil Gamzatov,1492.81,1519.15,2019-11-09,2,2021-10-30,-26.34
1083,Puja Tomar,1492.77,1517.62,2024-06-08,2,2025-03-22,-24.85
1084,JeongYeong Lee,1492.74,1538.81,2024-02-03,4,2025-05-10,-46.07
1085,Eliot Marshall,1492.64,1558.78,2009-09-19,6,2011-10-29,-66.13
1086,Brock Larson,1492.51,1545.13,2009-05-23,6,2009-11-21,-52.62
1087,Jason High,1492.48,1507.1,2013-11-16,5,2014-06-07,-14.62
1088,Bolaji Oki,1492.34,1519.0,2024-02-10,4,2025-09-06,-26.66
1089,Trevor Prangley,1492.31,1540.57,2005-08-20,4,2006-04-06,-48.26
1090,Nicholas Musoke,1492.01,1543.7,2014-10-04,6,2017-05-28,-51.69
1091,Da Woon Jung,1491.93,1585.75,2021-11-13,9,2024-09-28,-93.83
1092,Amir Sadollah,1491.89,1560.32,2011-03-26,11,2014-09-20,-68.43
1093,Akihiro Gono,1491.85,1524.99,2007-11-17,3,2009-01-31,-33.14
1094,Leandro Silva,1491.75,1527.72,2015-11-21,8,2016-09-03,-35.97
1095,Diego Rivas,1491.54,1541.78,2016-02-06,4,2018-05-19,-50.24
1096,Godofredo Pepey,1491.38,1531.65,2016-09-24,11,2018-01-27,-40.27
1097,Alex Morono,1491.06,1616.09,2022-07-30,24,2026-02-07,-125.03
1098,Joe Duffy,1491.04,1564.59,2017-03-18,8,2020-07-18,-73.55
1099,Cory McKenna,1490.89,1540.55,2022-12-17,6,2024-10-12,-49.66
1100,Joe Soto,1490.77,1534.79,2017-03-11,8,2018-02-03,-44.02
1101,Yuta Sasaki,1490.75,1524.18,2014-08-23,9,2018-11-17,-33.44
1102,Peter Sobotta,1490.6,1525.8,2017-05-28,10,2020-07-25,-35.2
1103,Mana Martinez,1490.59,1515.97,2021-08-28,4,2023-03-04,-25.38
1104,Tiago dos Santos e Silva,1490.56,1520.0,2014-07-26,4,2016-12-09,-29.44
1105,Benito Lopez,1490.55,1518.6,2017-12-09,4,2022-11-05,-28.05
1106,Bassil Hafez,1490.37,1510.85,2024-06-01,3,2024-11-16,-20.48
1107,Danny Barlow,1490.31,1540.12,2024-08-10,4,2025-10-18,-49.81
1108,Walt Harris,1490.27,1543.73,2019-07-20,16,2021-06-05,-53.45
1109,Gaston Bolanos,1489.99,1517.84,2024-11-09,4,2025-05-03,-27.85
1110,Jonathan Goulet,1489.79,1524.27,2008-04-19,9,2010-05-08,-34.49
1111,Cameron Saaiman,1489.69,1561.3,2023-07-08,6,2025-04-26,-71.6
1112,Joe Stevenson,1489.56,1594.47,2009-10-24,16,2011-06-26,-104.92
1113,Mayra Bueno Silva,1489.47,1557.98,2023-02-18,13,2025-11-08,-68.5
1114,Mark Coleman,1489.47,1631.87,1997-02-07,12,2010-02-06,-142.4
1115,Andrew Sanchez,1489.47,1542.74,2016-12-09,10,2021-10-16,-53.26
1116,Tim Means,1489.47,1585.77,2021-06-26,30,2024-10-05,-96.3
1117,Raulian Paiva,1489.35,1532.44,2021-07-24,7,2022-06-25,-43.09
1118,Aaron Pico,1489.26,1489.26,2025-08-16,1,2025-08-16,0.0
1119,Roland Delorme,1489.24,1561.86,2013-06-15,7,2014-08-23,-72.62
1120,Mike Pyle,1489.22,1606.59,2013-05-25,19,2018-03-03,-117.38
1121,Zach Makovsky,1489.18,1541.68,2014-02-22,7,2016-12-10,-52.49
1122,Ken Shamrock,1489.11,1588.01,1996-12-07,13,2006-10-10,-98.89
1123,Joe Proctor,1489.1,1543.49,2014-07-16,8,2017-04-22,-54.39
1124,Paul Taylor,1488.74,1523.0,2007-04-21,9,2011-02-05,-34.26
1125,Brian Bowles,1488.58,1544.66,2011-07-02,4,2013-05-25,-56.09
1126,Danilo Marques,1488.47,1537.05,2021-02-06,4,2022-02-05,-48.58
1127,Reza Madadi,1488.43,1526.29,2013-04-06,7,2017-05-28,-37.87
1128,Jose Ochoa,1488.35,1505.9,2025-06-14,3,2025-07-26,-17.56
1129,Marcelo Guimaraes,1488.29,1517.33,2012-07-11,4,2016-03-05,-29.04
1130,Mike van Arsdale,1488.29,1525.67,2005-04-16,4,2006-02-04,-37.37
1131,Nikolay Veretennikov,1488.08,1488.08,2026-02-07,5,2026-02-07,0.0
1132,Bekzat Almakhan,1488.05,1508.95,2025-05-10,3,2025-11-22,-20.9
1133,Jason Lambert,1487.93,1561.96,2007-03-03,8,2008-09-06,-74.03
1134,Leah Letson,1487.93,1519.0,2018-11-30,2,2021-11-13,-31.07
1135,Nick Diaz,1487.85,1564.06,2005-06-04,15,2021-09-25,-76.21
1136,Cody Stamann,1487.84,1585.23,2020-06-06,15,2024-11-09,-97.39
1137,Greg Hardy,1487.69,1553.76,2020-10-31,10,2022-03-05,-66.08
1138,Ron van Clief,1487.52,1487.52,1994-12-16,1,1994-12-16,0.0
1139,Riki Fukuda,1487.5,1503.8,2012-11-10,5,2013-03-02,-16.3
1140,Ismael Bonfim,1487.48,1527.79,2024-05-04,5,2025-11-08,-40.31
1141,Rob Emerson,1487.48,1539.51,2008-08-09,7,2010-03-31,-52.04
1142,Julius Walker,1487.43,1504.69,2025-08-09,3,2026-02-07,-17.26
1143,Tainara Lisboa,1487.38,1538.97,2023-10-14,4,2025-10-18,-51.59
1144,Masanori Kanehara,1487.35,1524.38,2014-09-20,3,2016-01-02,-37.03
1145,Hugo Viana,1487.34,1540.77,2012-12-15,6,2015-08-01,-53.43
1146,Jamie Mullarkey,1487.34,1533.62,2023-02-11,13,2026-01-31,-46.28
1147,Jake Rosholt,1487.29,1509.44,2009-08-29,3,2009-11-21,-22.15
1148,John Cholish,1487.19,1523.0,2011-12-10,3,2013-05-18,-35.81
1149,Tamdan McCrory,1487.18,1529.8,2015-12-19,9,2016-10-01,-42.61
1150,Alexander Munoz,1487.17,1487.17,2023-07-15,3,2023-07-15,0.0
1151,Renzo Gracie,1487.17,1487.17,2010-04-10,1,2010-04-10,0.0
1152,Devonte Smith,1487.14,1544.98,2019-02-09,6,2022-03-05,-57.84
1153,Curt Warburton,1487.12,1506.36,2011-02-26,3,2011-06-26,-19.25
1154,Vernon White,1487.12,1500.0,2003-06-06,2,2004-08-21,-12.88
1155,Shane Nelson,1486.95,1538.71,2009-03-07,4,2009-12-12,-51.76
1156,Alex Oliveira,1486.95,1628.21,2018-09-22,22,2022-03-05,-141.26
1157,Andrei Arlovski,1486.95,1620.59,2015-09-05,42,2024-06-29,-133.64
1158,Justin Tafa,1486.93,1532.77,2023-09-09,10,2025-02-08,-45.84
1159,Makwan Amirkhani,1486.92,1574.57,2019-06-01,14,2023-03-18,-87.65
1160,Gil Castillo,1486.83,1503.34,2002-01-11,3,2002-11-22,-16.51
1161,Ryan Jimmo,1486.81,1529.98,2014-04-16,7,2015-05-30,-43.17
1162,Bryan Barberena,1486.8,1572.35,2022-07-02,19,2024-03-16,-85.56
1163,Thomas Petersen,1486.78,1506.5,2024-07-20,5,2025-10-11,-19.71
1164,Denis Kang,1486.73,1502.89,2009-04-18,3,2009-11-14,-16.16
1165,Cynthia Calvillo,1486.54,1597.17,2020-06-13,13,2023-04-08,-110.63
1166,Roman Bogatov,1486.53,1486.53,2020-07-11,1,2020-07-11,0.0
1167,Jason Knight,1486.32,1573.31,2017-05-13,9,2018-11-03,-86.99
1168,Leandro Issa,1486.22,1525.21,2014-12-20,5,2016-09-03,-38.99
1169,Parker Porter,1486.17,1537.58,2022-02-19,8,2023-08-26,-51.41
1170,Spencer Fisher,1486.11,1589.24,2009-06-13,17,2012-06-22,-103.13
1171,Maximo Blanco,1486.07,1530.91,2015-07-12,9,2016-09-17,-44.84
1172,Frankie Saenz,1485.97,1562.9,2015-08-08,10,2020-08-01,-76.94
1173,John Howard,1485.8,1573.47,2010-03-21,14,2015-12-10,-87.67
1174,Paul Buentello,1485.7,1547.95,2006-02-04,6,2010-03-21,-62.25
1175,Jason Day,1485.7,1525.74,2008-04-19,3,2009-03-07,-40.04
1176,Maxim Grishin,1485.58,1508.02,2022-02-12,5,2023-06-03,-22.44
1177,Marcus Buchecha,1485.53,1485.53,2025-07-26,2,2025-12-13,0.0
1178,Andrey Pulyaev,1485.42,1502.8,2025-08-02,3,2026-01-24,-17.38
1179,Irwin Rivera,1485.37,1502.93,2020-08-08,3,2020-09-19,-17.56
1180,Roberto Traven,1485.37,1523.0,1996-09-20,2,2001-11-02,-37.63
1181,Josiane Nunes,1485.36,1560.62,2023-01-21,6,2025-03-15,-75.27
1182,Renato Verissimo,1485.35,1523.83,2004-01-31,3,2004-10-22,-38.47
1183,Daniel Zellhuber,1485.27,1542.46,2024-02-24,7,2026-02-28,-57.19
1184,James Toney,1485.22,1485.22,2010-08-28,1,2010-08-28,0.0
1185,Saygid Izagakhmaev,1485.13,1485.13,2025-11-22,1,2025-11-22,0.0
1186,Mitch Gagnon,1485.11,1565.61,2014-10-04,8,2019-05-04,-80.51
1187,Carlos Eduardo Rocha,1485.06,1520.98,2010-11-13,3,2012-06-08,-35.92
1188,Robert Whiteford,1485.02,1523.13,2015-07-18,5,2016-04-10,-38.11
1189,Alessandro Costa,1484.97,1509.47,2024-05-04,5,2025-09-13,-24.5
1190,Josh Culibao,1484.97,1543.97,2023-02-11,8,2024-08-17,-59.0
1191,Mads Burnell,1484.9,1503.3,2018-01-14,3,2018-05-27,-18.4
1192,Michinori Tanaka,1484.81,1525.24,2014-06-14,5,2017-02-04,-40.43
1193,Fabiano Iha,1484.78,1536.87,2001-02-23,7,2001-09-28,-52.09
1194,Jonathan Brookins,1484.77,1525.48,2012-02-15,5,2012-12-15,-40.71
1195,Augusto Mendes,1484.72,1502.7,2017-01-15,3,2017-04-15,-17.98
1196,Julian Sanchez,1484.72,1484.72,1996-09-20,1,1996-09-20,0.0
1197,Greg Soto,1484.62,1506.07,2010-08-28,3,2011-01-01,-21.45
1198,Jason Brilz,1484.6,1544.38,2010-03-21,7,2011-11-19,-59.78
1199,Bojan Velickovic,1484.53,1522.68,2017-05-28,6,2017-11-18,-38.15
1200,Mickael Lebout,1484.52,1501.53,2015-07-18,3,2015-10-24,-17.01
1201,Lance Gibson Jr.,1484.46,1484.46,2025-12-13,1,2025-12-13,0.0
1202,Robert Ruchala,1484.38,1484.38,2025-09-06,1,2025-09-06,0.0
1203,Jorge Patino,1484.38,1484.38,1999-01-08,1,1999-01-08,0.0
1204,Chris Haseman,1484.25,1484.25,2002-07-13,1,2002-07-13,0.0
1205,Jeff Joslin,1484.23,1484.23,2006-12-13,1,2006-12-13,0.0
1206,Junior Assuncao,1484.21,1501.29,2011-09-24,5,2011-12-30,-17.08
1207,Isaac Thomson,1484.2,1484.2,2025-12-13,1,2025-12-13,0.0
1208,Chris Gruetzemacher,1484.19,1520.0,2015-12-11,7,2021-12-04,-35.81
1209,Mike Ricci,1484.15,1498.0,2013-03-16,3,2013-09-21,-13.85
1210,Jon Tuck,1484.11,1521.32,2014-06-07,9,2018-08-25,-37.21
1211,David Bielkheden,1484.1,1507.42,2008-10-18,3,2009-04-18,-23.32
1212,Valmir Lazaro,1484.0,1502.88,2015-02-28,3,2015-11-21,-18.88
1213,Azunna Anyanwu,1483.98,1483.98,2017-09-16,1,2017-09-16,0.0
1214,Gustavo Lopez,1483.97,1505.42,2020-11-07,4,2021-09-18,-21.45
1215,Lara Procopio,1483.94,1505.55,2021-02-06,3,2021-06-19,-21.61
1216,Zachary Scroggin,1483.93,1483.93,2024-11-09,1,2024-11-09,0.0
1217,Kalib Starnes,1483.82,1526.02,2007-05-26,5,2008-04-19,-42.2
1218,Matt Veach,1483.8,1522.66,2009-02-07,3,2010-04-10,-38.86
1219,Shayilan Nuerdanbieke,1483.77,1534.76,2022-11-05,6,2024-06-15,-50.99
1220,Maurice Greene,1483.75,1556.61,2019-06-29,8,2021-05-08,-72.86
1221,Cyrille Diabate,1483.71,1533.43,2012-11-17,8,2014-03-08,-49.72
1222,Viktoriia Dudakova,1483.52,1531.77,2023-10-21,4,2025-01-11,-48.25
1223,Glaico Franca Moreira,1483.43,1523.0,2015-08-01,3,2016-09-24,-39.57
1224,Heath Herring,1483.42,1507.56,2008-03-01,5,2008-08-09,-24.14
1225,Luiz Cane,1483.39,1552.12,2009-04-18,9,2012-10-13,-68.72
1226,Sheymon Moraes,1483.35,1522.44,2018-11-03,5,2019-07-13,-39.09
1227,Maryna Moroz,1483.35,1550.02,2022-03-05,12,2024-03-09,-66.67
1228,Andre Pederneiras,1483.34,1483.34,1999-07-16,1,1999-07-16,0.0
1229,Danny Roberts,1483.3,1551.93,2018-07-22,14,2023-07-22,-68.63
1230,Aleksandra Albu,1483.28,1531.54,2017-07-29,4,2019-10-26,-48.26
1231,Katsunori Kikuno,1483.07,1523.82,2014-09-20,5,2015-09-26,-40.75
1232,Shem Rock,1483.04,1483.04,2025-11-22,1,2025-11-22,0.0
1233,Klidson Abreu,1482.89,1502.04,2019-07-20,4,2020-05-30,-19.15
1234,Yoshiyuki Yoshida,1482.84,1529.18,2009-05-23,5,2010-05-08,-46.33
1235,Tuco Tokkos,1482.78,1482.78,2025-07-12,3,2025-07-12,0.0
1236,John Lober,1482.73,1482.73,1998-10-16,1,1998-10-16,0.0
1237,Rameau Thierry Sokoudjou,1482.67,1505.45,2008-05-24,3,2008-10-18,-22.78
1238,Antonio Braga Neto,1482.63,1523.0,2013-06-08,3,2017-12-09,-40.37
1239,Ariane da Silva,1482.62,1543.11,2023-12-16,14,2025-06-07,-60.49
1240,Mark Choinski,1482.56,1482.56,2025-06-07,1,2025-06-07,0.0
1241,Caros Fodor,1482.51,1482.51,2013-02-23,1,2013-02-23,0.0
1242,Amaury Bitetti,1482.47,1482.47,1996-05-17,2,2000-06-09,0.0
1243,Minoki Ichihara,1482.47,1482.47,1994-03-11,1,1994-03-11,0.0
1244,Adam Yandiev,1482.42,1482.42,2018-09-15,1,2018-09-15,0.0
1245,Mitch Raposo,1482.41,1482.41,2025-10-25,3,2025-10-25,0.0
1246,Anthony Macias,1482.4,1482.4,1995-07-14,3,1995-07-14,0.0
1247,Tony DeSouza,1482.4,1543.06,2001-06-29,6,2007-12-29,-60.66
1248,Charles McCarthy,1482.4,1500.1,2006-11-11,3,2008-04-19,-17.7
1249,Jake Hecht,1482.38,1526.41,2011-12-10,3,2012-06-08,-44.03
1250,James Head,1482.37,1529.39,2012-07-21,5,2013-08-28,-47.02
1251,Tom Gallicchio,1482.37,1482.37,2017-07-07,1,2017-07-07,0.0
1252,Greg Stott,1482.35,1482.35,1997-10-17,1,1997-10-17,0.0
1253,Stefan Struve,1482.28,1616.93,2012-09-29,24,2020-10-24,-134.65
1254,Jai Herbert,1482.23,1498.06,2024-08-03,9,2025-03-22,-15.82
1255,Luan Chagas,1482.16,1502.35,2017-06-03,4,2018-04-21,-20.19
1256,Neil Seery,1482.08,1521.89,2015-01-24,7,2017-07-16,-39.81
1257,Chelsea Chandler,1482.04,1527.84,2024-03-16,5,2025-04-26,-45.8
1258,Bibulatov Magomed,1482.01,1523.71,2017-04-08,3,2019-02-02,-41.71
1259,Phil Hawes,1481.98,1561.93,2021-05-08,8,2024-01-13,-79.95
1260,Nick Osipczak,1481.91,1549.43,2009-11-14,5,2010-11-13,-67.53
1261,Yuki Sasaki,1481.88,1481.88,2006-08-17,1,2006-08-17,0.0
1262,Alvin Hines,1481.87,1481.87,2025-06-28,1,2025-06-28,0.0
1263,Felipe Arantes,1481.87,1542.85,2016-07-07,12,2018-06-23,-60.98
1264,Julia Avila,1481.8,1536.2,2020-06-13,6,2025-02-15,-54.4
1265,Daichi Abe,1481.78,1521.72,2017-09-22,3,2018-06-23,-39.94
1266,Cole Smith,1481.77,1522.66,2019-05-04,3,2020-09-05,-40.88
1267,Joao Roque,1481.76,1481.76,2000-06-09,1,2000-06-09,0.0
1268,Mike Whitehead,1481.76,1481.76,2006-02-04,1,2006-02-04,0.0
1269,Alexandre Barros,1481.7,1481.7,2009-01-17,1,2009-01-17,0.0
1270,Rory Markham,1481.69,1523.0,2008-07-19,3,2010-03-27,-41.31
1271,Cindy Dandois,1481.58,1481.58,2017-04-22,1,2017-04-22,0.0
1272,Antonio McKee,1481.57,1481.57,2011-01-01,1,2011-01-01,0.0
1273,Nick Pace,1481.55,1523.0,2010-12-04,3,2011-11-19,-41.45
1274,Bruno Santos,1481.54,1501.75,2014-07-05,3,2014-10-04,-20.21
1275,Josh Hendricks,1481.53,1481.53,2008-11-15,1,2008-11-15,0.0
1276,Shannon Gugerty,1481.51,1523.04,2009-07-11,5,2010-03-21,-41.54
1277,Jake Hadley,1481.46,1521.41,2023-03-18,7,2024-10-19,-39.94
1278,Trevin Giles,1481.42,1564.35,2021-03-20,14,2024-11-02,-82.93
1279,Robert McDaniel,1481.41,1523.0,2013-04-13,3,2014-03-15,-41.59
1280,Zviad Lazishvili,1481.41,1481.41,2021-10-23,1,2021-10-23,0.0
1281,Tae Hyun Bang,1481.36,1502.94,2014-06-14,5,2016-09-03,-21.58
1282,Cameron Smotherman,1481.25,1520.12,2024-10-19,3,2025-06-14,-38.88
1283,Stephanie Egger,1481.24,1528.14,2022-02-19,7,2023-12-09,-46.91
1284,Louie Sutherland,1481.18,1481.18,2025-10-25,1,2025-10-25,0.0
1285,Vitor Miranda,1481.14,1551.5,2016-03-05,7,2018-07-22,-70.37
1286,Rob Broughton,1481.1,1523.0,2010-10-16,3,2011-11-05,-41.9
1287,Paul Creighton,1481.06,1481.06,2002-05-10,1,2002-05-10,0.0
1288,Daniel Roberts,1481.05,1545.07,2011-01-01,7,2012-01-20,-64.01
1289,Manvel Gamburyan,1481.03,1522.92,2008-04-02,15,2016-11-19,-41.89
1290,Rudyard Moncayo,1481.01,1481.01,1995-07-14,1,1995-07-14,0.0
1291,Joe Giannetti,1481.0,1481.0,2018-07-06,1,2018-07-06,0.0
1292,John Teixeira,1481.0,1481.0,2012-06-23,1,2012-06-23,0.0
1293,Alex Torres,1481.0,1481.0,2015-02-28,1,2015-02-28,0.0
1294,Justin Wren,1481.0,1481.0,2009-12-05,1,2009-12-05,0.0
1295,Marcin Wrzosek,1481.0,1481.0,2015-12-11,1,2015-12-11,0.0
1296,Nazareno Malegarie,1481.0,1481.0,2015-09-05,1,2015-09-05,0.0
1297,Sulangrangbo,1481.0,1481.0,2026-01-31,1,2026-01-31,0.0
1298,Thomas Almeida,1480.96,1577.62,2015-11-07,10,2021-03-27,-96.66
1299,Bartosz Fabinski,1480.93,1550.37,2018-07-22,6,2021-04-17,-69.44
1300,Nathan Fletcher,1480.91,1523.0,2024-09-07,3,2025-08-02,-42.09
1301,Yuki Kondo,1480.9,1523.0,2000-09-22,3,2001-06-29,-42.1
1302,Tristan Connelly,1480.89,1521.95,2019-09-14,3,2022-04-30,-41.07
1303,Josiah Harrell,1480.88,1480.88,2026-02-21,1,2026-02-21,0.0
1304,Geraldo de Freitas,1480.85,1522.0,2019-02-02,3,2020-11-14,-41.15
1305,Thomas Ramirez,1480.85,1480.85,1996-02-16,1,1996-02-16,0.0
1306,Sarah Kaufman,1480.84,1522.0,2014-04-16,4,2015-12-19,-41.16
1307,Luan Lacerda,1480.84,1483.06,2023-01-21,3,2025-10-11,-2.22
1308,Melinda Fabian,1480.84,1500.0,2017-12-01,2,2018-06-23,-19.16
1309,Rainy Martinez,1480.78,1480.78,1997-02-07,1,1997-02-07,0.0
1310,Rex Holman,1480.77,1480.77,2007-03-03,1,2007-03-03,0.0
1311,Alice Pereira,1480.76,1480.76,2025-09-13,1,2025-09-13,0.0
1312,Tony Sims,1480.7,1523.0,2015-06-27,3,2016-01-02,-42.3
1313,Steve Vigneault,1480.67,1480.67,2006-03-04,1,2006-03-04,0.0
1314,Matthew Lopez,1480.63,1533.55,2017-06-03,6,2018-12-08,-52.92
1315,Hayato Sakurai,1480.52,1480.52,2002-03-22,1,2002-03-22,0.0
1316,John Marsh,1480.47,1480.47,2005-04-16,1,2005-04-16,0.0
1317,Ernesta Kareckaite,1480.41,1500.46,2025-01-11,3,2026-02-28,-20.05
1318,Vanessa Demopoulos,1480.4,1552.15,2024-05-18,10,2025-06-14,-71.75
1319,Tre'ston Vines,1480.39,1480.39,2025-10-04,1,2025-10-04,0.0
1320,Jess Liaudin,1480.36,1545.97,2007-09-08,5,2008-10-18,-65.61
1321,Homer Moore,1480.28,1480.28,2001-11-02,1,2001-11-02,0.0
1322,Marco Beltran,1480.27,1561.95,2016-07-07,6,2017-10-07,-81.68
1323,Ron Stallings,1480.19,1500.19,2015-04-04,3,2015-09-05,-20.0
1324,Liliya Shakirova,1480.19,1480.19,2020-10-24,1,2020-10-24,0.0
1325,Heather Clark,1480.11,1522.0,2014-12-12,3,2016-11-05,-41.89
1326,Keith Jardine,1480.1,1564.0,2007-09-22,13,2010-06-19,-83.9
1327,Nissen Osterneck,1480.06,1480.06,2009-04-01,1,2009-04-01,0.0
1328,Bogdan Grad,1480.04,1520.83,2025-02-01,3,2025-11-22,-40.79
